provincia,nombreMunicipio,CodigoVia,tipoVia,nombreVia
VALENCIA,SAGUNTO / SAGUNT,731,PL,NUMERO 55
VALENCIA,SAGUNTO / SAGUNT,718,PL,NUMERO 56
VALENCIA,SAGUNTO / SAGUNT,729,PL,NUMERO 57
VALENCIA,SAGUNTO / SAGUNT,735,PL,NUMERO 60
VALENCIA,SAGUNTO / SAGUNT,728,PL,NUMERO 61
VALENCIA,SAGUNTO / SAGUNT,765,PL,NUMERO 63
VALENCIA,SAGUNTO / SAGUNT,721,PL,NUMERO 78
VALENCIA,SAGUNTO / SAGUNT,736,PL,NUMERO 80
VALENCIA,SAGUNTO / SAGUNT,768,PL,NUMERO 82
VALENCIA,SAGUNTO / SAGUNT,754,PL,NUMERO 84
VALENCIA,SAGUNTO / SAGUNT,733,PL,NUMERO 91
VALENCIA,SAGUNTO / SAGUNT,725,PL,NUMERO 98
VALENCIA,SAGUNTO / SAGUNT,124,CL,OBISPO MIEDES
VALENCIA,SAGUNTO / SAGUNT,831,AV,OJOS NEGROS
VALENCIA,SAGUNTO / SAGUNT,335,CL,OLIVO
VALENCIA,SAGUNTO / SAGUNT,777,CL,OLMO
VALENCIA,SAGUNTO / SAGUNT,1069,PZ,ONZE DE MARÇ
VALENCIA,SAGUNTO / SAGUNT,125,CL,ORDOÑEZ
VALENCIA,SAGUNTO / SAGUNT,336,CL,ORO
VALENCIA,SAGUNTO / SAGUNT,906,CL,ORPESA
VALENCIA,SAGUNTO / SAGUNT,412,PL,P.P. NORTE PALANCIA (SUP)
VALENCIA,SAGUNTO / SAGUNT,618,CL,PABLO IGLESIAS
VALENCIA,SAGUNTO / SAGUNT,1027,CL,PABLO NERUDA
VALENCIA,SAGUNTO / SAGUNT,1329,CL,PABLO SARASATE
VALENCIA,SAGUNTO / SAGUNT,337,CL,PADRE CLARET
VALENCIA,SAGUNTO / SAGUNT,864,CL,PADRE JAIME
VALENCIA,SAGUNTO / SAGUNT,126,CL,PADRE MARESME
VALENCIA,SAGUNTO / SAGUNT,127,CL,PADRE MORATO
VALENCIA,SAGUNTO / SAGUNT,128,CL,PADRE PELLICER
VALENCIA,SAGUNTO / SAGUNT,129,CL,PADRE TORRALBA
VALENCIA,SAGUNTO / SAGUNT,539,AV,PAIS VALENCIA
VALENCIA,SAGUNTO / SAGUNT,338,CL,PALANCIA
VALENCIA,SAGUNTO / SAGUNT,641,PS,"PALANCIA, DEL"
VALENCIA,SAGUNTO / SAGUNT,340,CL,PALLETER
VALENCIA,SAGUNTO / SAGUNT,821,CL,PALMERA
VALENCIA,SAGUNTO / SAGUNT,820,UR,PALMERAS Y MAR
VALENCIA,SAGUNTO / SAGUNT,339,CL,PALMERETA
VALENCIA,SAGUNTO / SAGUNT,1313,AV,"PALMOSA, DE"
VALENCIA,SAGUNTO / SAGUNT,341,CL,PAPA ALEJANDRO VI
VALENCIA,SAGUNTO / SAGUNT,342,CL,PAPA BENEDICTO XV
VALENCIA,SAGUNTO / SAGUNT,343,CL,PAPA INOCEN III
VALENCIA,SAGUNTO / SAGUNT,344,CL,PAPA JUAN XXIII
VALENCIA,SAGUNTO / SAGUNT,345,CL,PAPA LEON XIII
VALENCIA,SAGUNTO / SAGUNT,346,CL,PAPA LUNA
VALENCIA,SAGUNTO / SAGUNT,505,CL,PAPA PABLO VI
VALENCIA,SAGUNTO / SAGUNT,347,CL,PAPA PIO XII
VALENCIA,SAGUNTO / SAGUNT,10601,CL,PARC EMPRESARIAL SAGUNT-1
VALENCIA,SAGUNTO / SAGUNT,1265,CL,"PARE ANGEL SALVADOR, DEL"
VALENCIA,SAGUNTO / SAGUNT,1266,CL,"PARE SEBASTIAN TERESI,DEL"
VALENCIA,SAGUNTO / SAGUNT,1022,CL,PARRETES LES
VALENCIA,SAGUNTO / SAGUNT,1142,CL,PARTIDA DE LA VALLADETA
VALENCIA,SAGUNTO / SAGUNT,1017,CL,PARTIDA DE L'OLIBA
VALENCIA,SAGUNTO / SAGUNT,983,CL,PARTIDORS ELS
VALENCIA,SAGUNTO / SAGUNT,130,CL,PASION
VALENCIA,SAGUNTO / SAGUNT,1300,CL,PATERNA
VALENCIA,SAGUNTO / SAGUNT,199,CL,PAU
VALENCIA,SAGUNTO / SAGUNT,348,CL,PAVIA
VALENCIA,SAGUNTO / SAGUNT,349,CL,PAZ
VALENCIA,SAGUNTO / SAGUNT,1191,CL,PEATONAL-S/NOMBRE-ALMARDA
VALENCIA,SAGUNTO / SAGUNT,1039,CL,PEDRERA DE SANTA MARIA
VALENCIA,SAGUNTO / SAGUNT,1058,CL,PEDRERES DE XINTO
VALENCIA,SAGUNTO / SAGUNT,131,CL,PEDRO CARTAGENA
VALENCIA,SAGUNTO / SAGUNT,194,PZ,PEIXCATERIA
VALENCIA,SAGUNTO / SAGUNT,779,CL,PEIXOS
VALENCIA,SAGUNTO / SAGUNT,132,CL,PELAYO
VALENCIA,SAGUNTO / SAGUNT,1389,CL,PELICÀ
VALENCIA,SAGUNTO / SAGUNT,908,CL,PENISCOLA
VALENCIA,SAGUNTO / SAGUNT,1194,CL,PENYA ESVARADORA
VALENCIA,SAGUNTO / SAGUNT,1216,CL,PENYA NEGRA
VALENCIA,SAGUNTO / SAGUNT,1059,CL,PENYES DE GUAITA
VALENCIA,SAGUNTO / SAGUNT,133,CL,PEÑETES
VALENCIA,SAGUNTO / SAGUNT,612,CL,PEPE ALBA
VALENCIA,SAGUNTO / SAGUNT,506,CL,PERAL
VALENCIA,SAGUNTO / SAGUNT,1315,CL,PERE ANTONI BEUTER
VALENCIA,SAGUNTO / SAGUNT,1060,CL,PERE III EL GRAN
VALENCIA,SAGUNTO / SAGUNT,1061,CL,PERE IV EL CERIMONIOS
VALENCIA,SAGUNTO / SAGUNT,554,CL,PERIODISTA AZZATI
VALENCIA,SAGUNTO / SAGUNT,984,CL,PERRIT
VALENCIA,SAGUNTO / SAGUNT,350,CL,PESCADORES
VALENCIA,SAGUNTO / SAGUNT,134,CL,PETRES
VALENCIA,SAGUNTO / SAGUNT,1129,AV,PIANISTA MARIO MONREAL
VALENCIA,SAGUNTO / SAGUNT,1014,CL,"PIC CAROIG, DEL"
VALENCIA,SAGUNTO / SAGUNT,1214,CL,PIC DELS CORBS
VALENCIA,SAGUNTO / SAGUNT,1302,CL,PICASSENT
VALENCIA,SAGUNTO / SAGUNT,351,PZ,PILAR
VALENCIA,SAGUNTO / SAGUNT,747,CL,PILARICA
VALENCIA,SAGUNTO / SAGUNT,1007,CL,PINA DE MONTALGRAO
VALENCIA,SAGUNTO / SAGUNT,1439,CL,PINADA DE LA
VALENCIA,SAGUNTO / SAGUNT,353,CL,PINTOR PINAZO
VALENCIA,SAGUNTO / SAGUNT,354,CL,PINTOR SOROLLA
VALENCIA,SAGUNTO / SAGUNT,700,CL,PINTOR ZULOAGA
VALENCIA,SAGUNTO / SAGUNT,699,CL,PINTOR ZURBARAN
VALENCIA,SAGUNTO / SAGUNT,930,CL,PISA
VALENCIA,SAGUNTO / SAGUNT,643,CL,PITAGORAS
VALENCIA,SAGUNTO / SAGUNT,1341,CL,"PITERA, DE LA"
VALENCIA,SAGUNTO / SAGUNT,936,CL,"PIULO, DEL"
VALENCIA,SAGUNTO / SAGUNT,355,CL,PIZARRO
VALENCIA,SAGUNTO / SAGUNT,1222,CL,PLA D'ARGUINES
VALENCIA,SAGUNTO / SAGUNT,1213,CL,PLA DE BARTA
VALENCIA,SAGUNTO / SAGUNT,1224,CL,PLA DE LA RAMONA
VALENCIA,SAGUNTO / SAGUNT,1215,CL,PLA DE MARESME
VALENCIA,SAGUNTO / SAGUNT,1227,CL,PLA DEL CORRETGER
VALENCIA,SAGUNTO / SAGUNT,1212,CL,PLA DEL VICARI
VALENCIA,SAGUNTO / SAGUNT,589,CL,PLANA LA
VALENCIA,SAGUNTO / SAGUNT,356,CL,PLATA LA
VALENCIA,SAGUNTO / SAGUNT,357,CL,PLATINO
VALENCIA,SAGUNTO / SAGUNT,528,VI,PLAYA ALMARDA
VALENCIA,SAGUNTO / SAGUNT,358,CL,PLOMO
VALENCIA,SAGUNTO / SAGUNT,675,CL,POBLA VALLBONA
VALENCIA,SAGUNTO / SAGUNT,359,CL,POETA LLOMBART
VALENCIA,SAGUNTO / SAGUNT,524,CL,POETA QUEROL
VALENCIA,SAGUNTO / SAGUNT,561,PL,POLIGONO   15
VALENCIA,SAGUNTO / SAGUNT,580,PL,POLIGONO   30
VALENCIA,SAGUNTO / SAGUNT,599,PL,POLIGONO 83
VALENCIA,SAGUNTO / SAGUNT,495,CL,PONENT
VALENCIA,SAGUNTO / SAGUNT,1135,CL,"PONT ROMÀ, DEL"
VALENCIA,SAGUNTO / SAGUNT,716,PS,PORTA COELI
VALENCIA,SAGUNTO / SAGUNT,703,CL,PORTALON
VALENCIA,SAGUNTO / SAGUNT,1364,CL,"PORTS, DELS"
VALENCIA,SAGUNTO / SAGUNT,822,CL,POSIDO
VALENCIA,SAGUNTO / SAGUNT,267,PZ,PRIMERO DE MAYO
VALENCIA,SAGUNTO / SAGUNT,360,CL,PROGRESO
VALENCIA,SAGUNTO / SAGUNT,680,CL,PROLONGACION PIZARRO
VALENCIA,SAGUNTO / SAGUNT,683,CL,PROYECTO A
VALENCIA,SAGUNTO / SAGUNT,684,CL,PROYECTO B
VALENCIA,SAGUNTO / SAGUNT,1004,CL,PUEBLA DE VALVERDE
VALENCIA,SAGUNTO / SAGUNT,138,CL,PUEBLA FARNALS
VALENCIA,SAGUNTO / SAGUNT,1006,PZ,"PUEBLOS, DE LOS"
VALENCIA,SAGUNTO / SAGUNT,139,CL,PUERTA FERRISA
VALENCIA,SAGUNTO / SAGUNT,832,AV,PUERTO (POL.IND.INGRUINS)
VALENCIA,SAGUNTO / SAGUNT,1223,CL,PUIG DE PASQUES
VALENCIA,SAGUNTO / SAGUNT,141,CL,PUIG DE SANTA MARIA
VALENCIA,SAGUNTO / SAGUNT,715,RD,PUIG DE SANTA MARIA
VALENCIA,SAGUNTO / SAGUNT,695,CL,PUIGCAMPANA
VALENCIA,SAGUNTO / SAGUNT,142,CL,PURISIMA
VALENCIA,SAGUNTO / SAGUNT,143,CL,PUZOL
VALENCIA,SAGUNTO / SAGUNT,1242,CL,QUADRELLA
VALENCIA,SAGUNTO / SAGUNT,144,CL,QUINTO FABIO
VALENCIA,SAGUNTO / SAGUNT,578,CL,RACO
VALENCIA,SAGUNTO / SAGUNT,588,CL,RACO D'ADEMUS
VALENCIA,SAGUNTO / SAGUNT,140,AV,RACO DE L'HORTA
VALENCIA,SAGUNTO / SAGUNT,1284,CL,RAFAEL ALBERTI
VALENCIA,SAGUNTO / SAGUNT,1383,CL,RAJADA
VALENCIA,SAGUNTO / SAGUNT,1141,CL,RAMON BERENGUER
VALENCIA,SAGUNTO / SAGUNT,379,PZ,RAMON DE LA SOTA
VALENCIA,SAGUNTO / SAGUNT,573,CL,RAMON PATUEL
VALENCIA,SAGUNTO / SAGUNT,630,AV,RAMON Y CAJAL
VALENCIA,SAGUNTO / SAGUNT,147,CL,RAMOS
VALENCIA,SAGUNTO / SAGUNT,148,CL,RASETA
VALENCIA,SAGUNTO / SAGUNT,363,CL,REINA DOÑA JUANA
VALENCIA,SAGUNTO / SAGUNT,364,PZ,REINA FABIOLA
VALENCIA,SAGUNTO / SAGUNT,365,CL,REINA ISABEL II
VALENCIA,SAGUNTO / SAGUNT,366,CL,REINA MARIA CRISTINA
VALENCIA,SAGUNTO / SAGUNT,149,CL,REMEDIO
VALENCIA,SAGUNTO / SAGUNT,368,CL,REY ALFONSO BAT
VALENCIA,SAGUNTO / SAGUNT,370,CL,REY ALFONSO SAB
VALENCIA,SAGUNTO / SAGUNT,369,CL,REY ALFONSO XII
VALENCIA,SAGUNTO / SAGUNT,371,CL,REY CARLOS I
VALENCIA,SAGUNTO / SAGUNT,372,CL,REY DON MARTIN
VALENCIA,SAGUNTO / SAGUNT,373,CL,REY FELIPE III
VALENCIA,SAGUNTO / SAGUNT,374,CL,REY FERNANDO VI
VALENCIA,SAGUNTO / SAGUNT,375,CL,REY RECAREDO
VALENCIA,SAGUNTO / SAGUNT,376,CL,REY SAN FERNANDO
VALENCIA,SAGUNTO / SAGUNT,377,CL,REY SAN LUIS
VALENCIA,SAGUNTO / SAGUNT,378,CL,REY SANCHO FUER
VALENCIA,SAGUNTO / SAGUNT,647,CL,RIO CABRIEL
VALENCIA,SAGUNTO / SAGUNT,380,CL,RIO DUERO
VALENCIA,SAGUNTO / SAGUNT,381,CL,RIO EBRO
VALENCIA,SAGUNTO / SAGUNT,382,CL,RIO GUADALQUIVIR
VALENCIA,SAGUNTO / SAGUNT,383,CL,RIO JUCAR
VALENCIA,SAGUNTO / SAGUNT,384,CL,RIO MIJARES
VALENCIA,SAGUNTO / SAGUNT,385,CL,RIO MIÑO
VALENCIA,SAGUNTO / SAGUNT,667,CL,RIO PALANCIA
VALENCIA,SAGUNTO / SAGUNT,648,CL,RIO SECO
VALENCIA,SAGUNTO / SAGUNT,386,CL,RIO SEGURA
VALENCIA,SAGUNTO / SAGUNT,387,CL,RIO TAJO
VALENCIA,SAGUNTO / SAGUNT,388,CL,RIO TURIA
VALENCIA,SAGUNTO / SAGUNT,1422,CL,RIU MONTIBER DEL
VALENCIA,SAGUNTO / SAGUNT,1068,PL,"RIUS, DELS"
VALENCIA,SAGUNTO / SAGUNT,626,AV,"RIVERA, DE LA"
VALENCIA,SAGUNTO / SAGUNT,682,CL,RODAMILANS
VALENCIA,SAGUNTO / SAGUNT,1232,CL,RODANA LA
VALENCIA,SAGUNTO / SAGUNT,389,PZ,RODRIGO
VALENCIA,SAGUNTO / SAGUNT,1031,CL,"ROLL DE XIVERRI, DEL"
VALENCIA,SAGUNTO / SAGUNT,45,CL,ROLLS DELS
VALENCIA,SAGUNTO / SAGUNT,150,CL,ROMA
VALENCIA,SAGUNTO / SAGUNT,1370,CL,ROMANI
VALENCIA,SAGUNTO / SAGUNT,151,CL,ROMEU
VALENCIA,SAGUNTO / SAGUNT,1434,CL,ROMEU
VALENCIA,SAGUNTO / SAGUNT,697,CL,RONDA (LA VILA)
VALENCIA,SAGUNTO / SAGUNT,1025,CL,ROSA CHACEL
VALENCIA,SAGUNTO / SAGUNT,152,CL,ROSA LA
VALENCIA,SAGUNTO / SAGUNT,1086,CL,ROSALIA DE CASTRO
VALENCIA,SAGUNTO / SAGUNT,153,CL,ROSARIO
VALENCIA,SAGUNTO / SAGUNT,1083,CL,"ROSSINYOL, DEL"
VALENCIA,SAGUNTO / SAGUNT,1038,CL,ROURE
VALENCIA,SAGUNTO / SAGUNT,977,PL,S.G. SEPES-MONTEARSE
VALENCIA,SAGUNTO / SAGUNT,1231,CL,SABATO
VALENCIA,SAGUNTO / SAGUNT,203,CL,SAFOR
VALENCIA,SAGUNTO / SAGUNT,391,CL,SAGASTA
VALENCIA,SAGUNTO / SAGUNT,154,CL,SAGRARIO
VALENCIA,SAGUNTO / SAGUNT,155,CL,SAGUNTINO ALCON
VALENCIA,SAGUNTO / SAGUNT,633,CL,SAGUNTO-PUERTO
VALENCIA,SAGUNTO / SAGUNT,931,AV,"SALINES, DE LES"
VALENCIA,SAGUNTO / SAGUNT,1019,CL,SALT DEL LLOP
VALENCIA,SAGUNTO / SAGUNT,157,PZ,SALVADOR
VALENCIA,SAGUNTO / SAGUNT,1290,CL,SALVADOR DALI
VALENCIA,SAGUNTO / SAGUNT,616,CL,SALVADOR ESPRIU
VALENCIA,SAGUNTO / SAGUNT,1382,CL,SAMARUC
VALENCIA,SAGUNTO / SAGUNT,829,CL,SAN ANTONIO
VALENCIA,SAGUNTO / SAGUNT,158,CL,SAN CRISTOBAL
VALENCIA,SAGUNTO / SAGUNT,752,PL,SAN CRISTOFOL
VALENCIA,SAGUNTO / SAGUNT,159,CL,SAN DIEGO
VALENCIA,SAGUNTO / SAGUNT,160,CL,SAN FRANCISCO
VALENCIA,SAGUNTO / SAGUNT,861,PZ,SAN FRANCISCO DE BORJA
VALENCIA,SAGUNTO / SAGUNT,392,CL,SAN JOSE
VALENCIA,SAGUNTO / SAGUNT,393,PZ,SAN JUAN RIBERA
VALENCIA,SAGUNTO / SAGUNT,162,CL,SAN MIGUEL
VALENCIA,SAGUNTO / SAGUNT,394,CL,SAN PEDRO
VALENCIA,SAGUNTO / SAGUNT,395,CL,SAN QUINTIN
VALENCIA,SAGUNTO / SAGUNT,396,CL,SAN RAFAEL
VALENCIA,SAGUNTO / SAGUNT,163,CL,SAN RAMON
VALENCIA,SAGUNTO / SAGUNT,164,TR,SAN RAMON
VALENCIA,SAGUNTO / SAGUNT,397,CL,SAN VICENTE
VALENCIA,SAGUNTO / SAGUNT,1002,PZ,SANT CRISTOFOL
VALENCIA,SAGUNTO / SAGUNT,165,CL,SANTA ANA
VALENCIA,SAGUNTO / SAGUNT,399,CL,SANTA TERESA
VALENCIA,SAGUNTO / SAGUNT,400,CL,SANTIAGO
VALENCIA,SAGUNTO / SAGUNT,583,CL,SANTO DOMINGO
VALENCIA,SAGUNTO / SAGUNT,167,PZ,SANTO TOMAS
VALENCIA,SAGUNTO / SAGUNT,555,CL,SANTS DE LA PEDRA
VALENCIA,SAGUNTO / SAGUNT,941,CL,"SARCET, DEL"
VALENCIA,SAGUNTO / SAGUNT,1008,CL,SARRION
VALENCIA,SAGUNTO / SAGUNT,1369,PL,SECTOR IND VALLESA SUR
VALENCIA,SAGUNTO / SAGUNT,168,CL,SEGART
VALENCIA,SAGUNTO / SAGUNT,401,CL,SEGORBE
VALENCIA,SAGUNTO / SAGUNT,169,CL,SEGOVIA
VALENCIA,SAGUNTO / SAGUNT,1378,CL,SEMPREVIVA
VALENCIA,SAGUNTO / SAGUNT,1398,CL,SENADOR RAMIREZ
VALENCIA,SAGUNTO / SAGUNT,896,CL,SENDA DEL REI
VALENCIA,SAGUNTO / SAGUNT,402,CL,SEPULVEDA
VALENCIA,SAGUNTO / SAGUNT,1104,AV,SEQUIA DE LA TORRE
VALENCIA,SAGUNTO / SAGUNT,1103,AV,SEQUIA DE L'ARRIF
VALENCIA,SAGUNTO / SAGUNT,170,CL,SERRA
VALENCIA,SAGUNTO / SAGUNT,1205,CL,SERRA DE CAZORLA
VALENCIA,SAGUNTO / SAGUNT,1202,CL,SERRA DE CORBERA
VALENCIA,SAGUNTO / SAGUNT,1203,CL,SERRA DE MARTES
VALENCIA,SAGUNTO / SAGUNT,1198,CL,SERRA DE PENAGUILA
VALENCIA,SAGUNTO / SAGUNT,1200,CL,SERRA DE SABINAR
VALENCIA,SAGUNTO / SAGUNT,1199,CL,SERRA D'ESCALONA
VALENCIA,SAGUNTO / SAGUNT,1363,PZ,"SERRANS, DELS"
VALENCIA,SAGUNTO / SAGUNT,1438,CL,SERREIG
VALENCIA,SAGUNTO / SAGUNT,403,CL,SEVILLA
VALENCIA,SAGUNTO / SAGUNT,1016,CL,SIDERURGIA
VALENCIA,SAGUNTO / SAGUNT,925,CL,SIENA
VALENCIA,SAGUNTO / SAGUNT,650,CL,SIERRA ALBARRACIN
VALENCIA,SAGUNTO / SAGUNT,404,CL,SIERRA CALDERON
VALENCIA,SAGUNTO / SAGUNT,816,CL,SIERRA CAZORLA
VALENCIA,SAGUNTO / SAGUNT,405,CL,SIERRA ESPADAN
VALENCIA,SAGUNTO / SAGUNT,406,CL,SIERRA ESPINA
VALENCIA,SAGUNTO / SAGUNT,407,CL,SIERRA JAVALAMB
VALENCIA,SAGUNTO / SAGUNT,408,CL,SIERRA MARIOLA
VALENCIA,SAGUNTO / SAGUNT,409,CL,SIERRA MENERA
VALENCIA,SAGUNTO / SAGUNT,651,CL,SIERRA MORENA
VALENCIA,SAGUNTO / SAGUNT,410,CL,SIERRA NEVADA
VALENCIA,SAGUNTO / SAGUNT,882,TR,SIERRA NEVADA
VALENCIA,SAGUNTO / SAGUNT,171,CL,SILIO ITALICO
VALENCIA,SAGUNTO / SAGUNT,939,CL,SILVERO
VALENCIA,SAGUNTO / SAGUNT,282,CL,SIND MIGUEL HERNANDEZ P
VALENCIA,SAGUNTO / SAGUNT,1011,AV,SINDICALISTA JUAN TORRES
VALENCIA,SAGUNTO / SAGUNT,1066,AV,SINDICALISTA MIGUEL LLUCH
VALENCIA,SAGUNTO / SAGUNT,411,PZ,SOL
VALENCIA,SAGUNTO / SAGUNT,1119,CL,SOR ISABEL DE VILLENA
VALENCIA,SAGUNTO / SAGUNT,1107,CL,"SORT, DE LA"
VALENCIA,SAGUNTO / SAGUNT,419,CL,SOTA Y AZNAR
VALENCIA,SAGUNTO / SAGUNT,172,CL,SUECIA
VALENCIA,SAGUNTO / SAGUNT,922,CL,SUÏSSA
VALENCIA,SAGUNTO / SAGUNT,841,CL,TALLERES
VALENCIA,SAGUNTO / SAGUNT,631,AV,TAMARINDES
VALENCIA,SAGUNTO / SAGUNT,644,PZ,"TARONGERS, DELS"
VALENCIA,SAGUNTO / SAGUNT,587,CL,TARONGINA
VALENCIA,SAGUNTO / SAGUNT,13656,CL,TAURE
VALENCIA,SAGUNTO / SAGUNT,173,CL,TEATRO ROMANO
VALENCIA,SAGUNTO / SAGUNT,677,CL,TENIENTE RUIZ
VALENCIA,SAGUNTO / SAGUNT,413,CL,TEODORO LLORENTE
VALENCIA,SAGUNTO / SAGUNT,174,CL,TERUEL
VALENCIA,SAGUNTO / SAGUNT,1085,CL,TEULADI
VALENCIA,SAGUNTO / SAGUNT,617,CL,TIRANT LO BLANC
VALENCIA,SAGUNTO / SAGUNT,175,CL,TITO LIVIO
VALENCIA,SAGUNTO / SAGUNT,414,CL,TOLEDO
VALENCIA,SAGUNTO / SAGUNT,1374,CL,TOMELLO
VALENCIA,SAGUNTO / SAGUNT,1381,CL,TONYINA
VALENCIA,SAGUNTO / SAGUNT,1312,CL,TORRENT
VALENCIA,SAGUNTO / SAGUNT,176,CL,TORRES TORRES
VALENCIA,SAGUNTO / SAGUNT,742,PZ,TORRES-QUEVEDO
VALENCIA,SAGUNTO / SAGUNT,928,AV,TOSCANA
VALENCIA,SAGUNTO / SAGUNT,606,CL,"TRABAJO, DEL"
VALENCIA,SAGUNTO / SAGUNT,512,CL,TRAVESIA
VALENCIA,SAGUNTO / SAGUNT,1323,PZ,"TRAVESSA, DE LA"
VALENCIA,SAGUNTO / SAGUNT,987,CL,TRES BARRANCOS
VALENCIA,SAGUNTO / SAGUNT,1063,CL,"TRES BARRANCS, DELS"
VALENCIA,SAGUNTO / SAGUNT,1010,AV,TRES DE ABRIL
VALENCIA,SAGUNTO / SAGUNT,178,CL,TRINIDAD
VALENCIA,SAGUNTO / SAGUNT,179,PZ,TRINIDAD
VALENCIA,SAGUNTO / SAGUNT,415,CL,TROVADOR
VALENCIA,SAGUNTO / SAGUNT,13662,CL,TUCÀ
VALENCIA,SAGUNTO / SAGUNT,876,PL,U.E.19 B. ISLAS
VALENCIA,SAGUNTO / SAGUNT,1192,CL,UA-17
VALENCIA,SAGUNTO / SAGUNT,849,CL,UA-4 PROYECTO 3
VALENCIA,SAGUNTO / SAGUNT,844,CL,UA-7 PROYECTO 2
VALENCIA,SAGUNTO / SAGUNT,846,CL,UA-7 PROYECTO 4
VALENCIA,SAGUNTO / SAGUNT,1245,CL,UE SECTORES D-E PERI-7
VALENCIA,SAGUNTO / SAGUNT,1322,SC,UE1 SECTOR-SUP2 ESTE
VALENCIA,SAGUNTO / SAGUNT,1187,CL,UE4 T
VALENCIA,SAGUNTO / SAGUNT,1297,CL,UE-6
VALENCIA,SAGUNTO / SAGUNT,1298,CL,UE-7
VALENCIA,SAGUNTO / SAGUNT,417,CL,URANI DE L'
VALENCIA,SAGUNTO / SAGUNT,666,TR,USANDIZAGA
VALENCIA,SAGUNTO / SAGUNT,181,CL,VALENCIA
VALENCIA,SAGUNTO / SAGUNT,608,CL,VALL ALBAIDA
VALENCIA,SAGUNTO / SAGUNT,947,AV,VALL DE SEGO
VALENCIA,SAGUNTO / SAGUNT,510,UR,VALL MONASTERIO
VALENCIA,SAGUNTO / SAGUNT,182,CL,VALLAETA
VALENCIA,SAGUNTO / SAGUNT,676,CL,VELARDE
VALENCIA,SAGUNTO / SAGUNT,421,CL,VELAZQUEZ
VALENCIA,SAGUNTO / SAGUNT,1427,CL,VELL DE PETRES
VALENCIA,SAGUNTO / SAGUNT,858,CL,VENT D'ARBONES
VALENCIA,SAGUNTO / SAGUNT,866,CL,VENT DE GREGAL
VALENCIA,SAGUNTO / SAGUNT,868,CL,VENT DE LLEBEIG
VALENCIA,SAGUNTO / SAGUNT,867,CL,VENT DE LLEVANT
VALENCIA,SAGUNTO / SAGUNT,863,CL,VENT DE MARINADA
VALENCIA,SAGUNTO / SAGUNT,862,CL,VENT DE MIGJORN
VALENCIA,SAGUNTO / SAGUNT,859,CL,VENT DE PENAGAL
VALENCIA,SAGUNTO / SAGUNT,857,CL,VENT DE PONENT
VALENCIA,SAGUNTO / SAGUNT,1366,CL,VENT DE PROVENÇA
VALENCIA,SAGUNTO / SAGUNT,865,CL,VENT DE TRAMUNTANA
VALENCIA,SAGUNTO / SAGUNT,1414,CL,"VENTORRILLO, EL"
VALENCIA,SAGUNTO / SAGUNT,184,CL,VERA
VALENCIA,SAGUNTO / SAGUNT,1190,CL,VERDEROL
VALENCIA,SAGUNTO / SAGUNT,1436,CL,VERDOLAGA
VALENCIA,SAGUNTO / SAGUNT,1073,CL,VERONA
VALENCIA,SAGUNTO / SAGUNT,185,CL,VERONICA
VALENCIA,SAGUNTO / SAGUNT,1137,CL,"VIA AUGUSTA, DE LA"
VALENCIA,SAGUNTO / SAGUNT,186,CL,VIA FERREA
VALENCIA,SAGUNTO / SAGUNT,1026,CL,VIAL 3
VALENCIA,SAGUNTO / SAGUNT,525,PZ,VICENTE ALEIXANDRE
VALENCIA,SAGUNTO / SAGUNT,272,CL,VICENTE ANDRES ESTELLES
VALENCIA,SAGUNTO / SAGUNT,187,CL,VICENTE FONTELLES
VALENCIA,SAGUNTO / SAGUNT,1262,CL,"VICENTE GARCIA MORENO,DE"
VALENCIA,SAGUNTO / SAGUNT,509,CL,VICENTE MOLINER
VALENCIA,SAGUNTO / SAGUNT,189,CL,VIEJA CASTILLO
VALENCIA,SAGUNTO / SAGUNT,190,CL,VIEJA SANGRE
VALENCIA,SAGUNTO / SAGUNT,593,CL,VIEJO DE TERUEL
VALENCIA,SAGUNTO / SAGUNT,1003,PD,"VILA A ALMUDAFER, DE LA"
VALENCIA,SAGUNTO / SAGUNT,907,CL,VILAFAMES
VALENCIA,SAGUNTO / SAGUNT,191,PZ,VILLAFAÑE
VALENCIA,SAGUNTO / SAGUNT,570,CL,VILLANUEVA
VALENCIA,SAGUNTO / SAGUNT,997,CL,VILLANUEVA D LOS INFANTES
VALENCIA,SAGUNTO / SAGUNT,1405,PS,"VINYES, DE LES"
VALENCIA,SAGUNTO / SAGUNT,423,CL,VIRGEN BEGOÑA
VALENCIA,SAGUNTO / SAGUNT,427,CL,VIRGEN DE FATIMA
VALENCIA,SAGUNTO / SAGUNT,426,CL,VIRGEN DE LOS DOLORES
VALENCIA,SAGUNTO / SAGUNT,429,CL,VIRGEN DE LOURDES
VALENCIA,SAGUNTO / SAGUNT,424,CL,VIRGEN DEL CARMEN
VALENCIA,SAGUNTO / SAGUNT,428,CL,VIRGEN DEL LOSAR
VALENCIA,SAGUNTO / SAGUNT,425,CL,VIRGEN DESAMPARADOS
VALENCIA,SAGUNTO / SAGUNT,823,CL,VIRGO
VALENCIA,SAGUNTO / SAGUNT,463,CL,VIRIATO
VALENCIA,SAGUNTO / SAGUNT,192,CL,VISTA ALEGRE
VALENCIA,SAGUNTO / SAGUNT,193,CL,VOCONIO ROMANO
